test, 2015-04-20, 600060, 21.84, 300, B
test2, 2015-04-21, 600000, 17.87, 300, B
test2, 2015-04-21, 600000, 17.87, 300, B
test2, 2015-04-22, 600000, 18.13, 300, B
test2, 2015-04-22, 600000, 18.13, 300, B
test2, 2015-04-23, 600000, 18.47, 300, B
test2, 2015-04-23, 600000, 18.47, 300, B
test, 2015-04-23, 600060, 24.76, 300, B
test, 2015-04-23, 600060, 24.76, 300, B
test, 2015-04-24, 600060, 25.11, 300, B
test, 2015-04-24, 600060, 25.11, 300, B
test, 2015-04-27, 600060, 27.62, 300, B
test, 2015-04-27, 600060, 27.62, 300, B
test2, 2015-04-28, 600000, 18.14, 300, B
test2, 2015-04-28, 600000, 18.14, 300, B
test, 2015-04-28, 600060, 27.22, 300, B
test, 2015-04-28, 600060, 27.22, 300, B
test2, 2015-04-29, 600000, 18.27, 300, B
test2, 2015-04-29, 600000, 18.27, 300, B
test, 2015-04-30, 600060, 26.18, 300, B
test, 2015-04-30, 600060, 26.18, 300, B
test, 2015-05-04, 600060, 27.01, 300, B
test, 2015-05-04, 600060, 27.01, 300, B
test, 2015-05-06, 600060, 24.96, 300, B
test, 2015-05-06, 600060, 24.96, 300, B
test, 2015-05-07, 600060, 24.42, 300, B
test, 2015-05-07, 600060, 24.42, 300, B
test, 2015-05-11, 600060, 25.63, 300, B
test, 2015-05-11, 600060, 25.63, 300, B
test, 2015-05-13, 600060, 30.33, 300, B
test, 2015-05-13, 600060, 30.33, 300, B
test, 2015-05-14, 600060, 30.15, 300, B
test, 2015-05-14, 600060, 30.15, 300, B
test, 2015-05-15, 600060, 32.69, 300, B
test, 2015-05-15, 600060, 32.69, 300, B
test, 2015-05-18, 600060, 32.13, 300, B
test, 2015-05-18, 600060, 32.13, 300, B
test, 2015-05-19, 600060, 32.27, 300, B
test, 2015-05-19, 600060, 32.27, 300, B
test, 2015-05-21, 600060, 35.3, 300, B
test, 2015-05-21, 600060, 35.3, 300, B
test, 2015-05-22, 600060, 34.95, 300, B
test, 2015-05-22, 600060, 34.95, 300, B
test2, 2015-05-25, 600000, 18.04, 300, B
test2, 2015-05-25, 600000, 18.04, 300, B
test, 2015-05-25, 600060, 34.45, 300, B
test, 2015-05-25, 600060, 34.45, 300, B
test, 2015-05-26, 600060, 34.52, 300, B
test, 2015-05-26, 600060, 34.52, 300, B
test, 2015-05-27, 600060, 36.77, 300, B
test, 2015-05-27, 600060, 36.77, 300, B
test, 2015-05-28, 600060, 35.79, 300, B
test, 2015-05-28, 600060, 35.79, 300, B
test, 2015-05-29, 600060, 32.2, 300, B
test, 2015-05-29, 600060, 32.2, 300, B
test, 2015-06-01, 600060, 32.01, 300, B
test, 2015-06-01, 600060, 32.01, 300, B
test2, 2015-06-02, 600000, 17.9, 300, B
